id,word,sourceWord,pinyin,introducedLevel,hskLevels,partOfSpeechSource,sourceSort,sourceLevelName
hsk4_716,抬头,抬头,táitóu,4,"1,2,3,4",动,1716,四级
hsk4_717,态度,态度,tàidù,4,"1,2,3,4",名,1717,四级
hsk4_718,弹,弹,tán,4,"1,2,3,4",动,1718,四级
hsk4_719,谈,谈,tán,4,"1,2,3,4",动,1719,四级
hsk4_720,汤,汤,tāng,4,"1,2,3,4",名,1720,四级
hsk4_721,躺,躺,tǎng,4,"1,2,3,4",动,1721,四级
hsk4_722,趟,趟,tàng,4,"1,2,3,4",量,1722,四级
hsk4_723,讨论,讨论,tǎolùn,4,"1,2,3,4",动,1723,四级
hsk4_724,讨厌,讨厌,tǎoyàn,4,"1,2,3,4",形、动,1724,四级
hsk4_725,特点,特点,tèdiǎn,4,"1,2,3,4",名,1725,四级
hsk4_726,提,提,tí,4,"1,2,3,4",动,1726,四级
hsk4_727,提出,提出,tíchū,4,"1,2,3,4",动,1727,四级
hsk4_728,提到,提到,tídào,4,"1,2,3,4",动,1728,四级
hsk4_729,提供,提供,tígōng,4,"1,2,3,4",动,1729,四级
hsk4_730,提前,提前,tíqián,4,"1,2,3,4",动,1730,四级
hsk4_731,提醒,提醒,tíxǐng,4,"1,2,3,4",动,1731,四级
hsk4_732,体检,体检,tǐjiǎn,4,"1,2,3,4",动,1732,四级
hsk4_733,体温,体温,tǐwēn,4,"1,2,3,4",名,1733,四级
hsk4_734,体重,体重,tǐzhòng,4,"1,2,3,4",名,1734,四级
hsk4_735,填写,填写,tiánxiě,4,"1,2,3,4",动,1735,四级
hsk4_736,条件,条件,tiáojiàn,4,"1,2,3,4",名,1736,四级
hsk4_737,听力,听力,tīnglì,4,"1,2,3,4",名,1737,四级
hsk4_738,听众,听众,tīngzhòng,4,"1,2,3,4",名,1738,四级
hsk4_739,停,停,tíng,4,"1,2,3,4",动,1739,四级
hsk4_740,停车,停车,tíngchē,4,"1,2,3,4",动,1740,四级
hsk4_741,停车场,停车场,tíngchēchǎng,4,"1,2,3,4",名,1741,四级
hsk4_742,停止,停止,tíngzhǐ,4,"1,2,3,4",动,1742,四级
hsk4_743,通,通,tōng,4,"1,2,3,4",动、形、（量）,1743,四级（七-九级）
hsk4_744,通过,通过,tōngguò,4,"1,2,3,4",动、介,1744,四级
hsk4_745,通知,通知,tōngzhī,4,"1,2,3,4",动、名,1745,四级
hsk4_746,童年,童年,tóngnián,4,"1,2,3,4",名,1746,四级
hsk4_747,同时,同时,tóngshí,4,"1,2,3,4",名、连,1747,四级
hsk4_748,同样,同样,tóngyàng,4,"1,2,3,4",形,1748,四级
hsk4_749,桶,桶,tǒng,4,"1,2,3,4",名,1749,四级
hsk4_750,痛,痛,tòng,4,"1,2,3,4",形、（副）,1750,四级（七-九级）
hsk4_751,头痛,头痛,tóutòng,4,"1,2,3,4",形,1751,四级
hsk4_752,图,图,tú,4,"1,2,3,4",名、（动）,1752,四级（七-九级）
hsk4_753,图片,图片,túpiàn,4,"1,2,3,4",名,1753,四级
hsk4_754,土,土,tǔ,4,"1,2,3,4",名、（形）,1754,四级（六级）
hsk4_755,推,推,tuī,4,"1,2,3,4",动,1755,四级
hsk4_756,推迟,推迟,tuīchí,4,"1,2,3,4",动,1756,四级
hsk4_757,推出,推出,tuīchū,4,"1,2,3,4",动,1757,四级
hsk4_758,脱,脱,tuō,4,"1,2,3,4",动,1758,四级
hsk4_759,袜子,袜子,wàzi,4,"1,2,3,4",名,1759,四级
hsk4_760,外出,外出,wàichū,4,"1,2,3,4",动,1760,四级
hsk4_761,外套,外套,wàitào,4,"1,2,3,4",名,1761,四级
hsk4_762,完全,完全,wánquán,4,"1,2,3,4",形、副,1762,四级
hsk4_763,晚安,晚安,wǎn’ān,4,"1,2,3,4",动,1763,四级
hsk4_764,晚餐,晚餐,wǎncān,4,"1,2,3,4",名,1764,四级
hsk4_765,网购,网购,wǎnggòu,4,"1,2,3,4",动,1765,四级
hsk4_766,往往,往往,wǎngwǎng,4,"1,2,3,4",副,1766,四级
hsk4_767,网页,网页,wǎngyè,4,"1,2,3,4",名,1767,四级
hsk4_768,网友,网友,wǎngyǒu,4,"1,2,3,4",名,1768,四级
hsk4_769,网址,网址,wǎngzhǐ,4,"1,2,3,4",名,1769,四级
hsk4_770,危险,危险,wēixiǎn,4,"1,2,3,4",形、名,1770,四级
hsk4_771,为,为1,wéi,4,"1,2,3,4",动,1771,四级
hsk4_772,味,味,wèi,4,"1,2,3,4",名,1772,四级
hsk4_773,味道,味道,wèidào,4,"1,2,3,4",名,1773,四级
hsk4_774,卫生,卫生,wèishēng,4,"1,2,3,4",形、名,1774,四级
hsk4_775,温度,温度,wēndù,4,"1,2,3,4",名,1775,四级
hsk4_776,闻,闻,wén,4,"1,2,3,4",动,1776,四级
hsk4_777,文件,文件,wénjiàn,4,"1,2,3,4",名,1777,四级
hsk4_778,文章,文章,wénzhāng,4,"1,2,3,4",名,1778,四级
hsk4_779,文字,文字,wénzì,4,"1,2,3,4",名,1779,四级
hsk4_780,污染,污染,wūrǎn,4,"1,2,3,4",动,1780,四级
hsk4_781,无,无,wú,4,"1,2,3,4",动,1781,四级
hsk4_782,无法,无法,wúfǎ,4,"1,2,3,4",动,1782,四级
hsk4_783,无聊,无聊,wúliáo,4,"1,2,3,4",形,1783,四级
hsk4_784,无论,无论,wúlùn,4,"1,2,3,4",连,1784,四级
hsk4_785,午餐,午餐,wǔcān,4,"1,2,3,4",名,1785,四级
hsk4_786,误会,误会,wùhuì,4,"1,2,3,4",动、名,1786,四级
hsk4_787,吸,吸,xī,4,"1,2,3,4",动,1787,四级
hsk4_788,西部,西部,xībù,4,"1,2,3,4",名,1788,四级
hsk4_789,西红柿,西红柿,xīhóngshì,4,"1,2,3,4",名,1789,四级
hsk4_790,吸引,吸引,xīyǐn,4,"1,2,3,4",动,1790,四级
hsk4_791,细,细,xì,4,"1,2,3,4",形,1791,四级
hsk4_792,细心,细心,xìxīn,4,"1,2,3,4",形,1792,四级
hsk4_793,下降,下降,xiàjiàng,4,"1,2,3,4",动,1793,四级
hsk4_794,鲜,鲜,xiān,4,"1,2,3,4",形,1794,四级
hsk4_795,鲜花,鲜花,xiānhuā,4,"1,2,3,4",名,1795,四级
hsk4_796,咸,咸,xián,4,"1,2,3,4",形,1796,四级
hsk4_797,现金,现金,xiànjīn,4,"1,2,3,4",名,1797,四级
hsk4_798,羡慕,羡慕,xiànmù,4,"1,2,3,4",动,1798,四级
hsk4_799,线上,线上,xiànshàng,4,"1,2,3,4",名,1799,四级
hsk4_800,线下,线下,xiànxià,4,"1,2,3,4",名,1800,四级
hsk4_801,现有,现有,xiànyǒu,4,"1,2,3,4",动、形,1801,四级
hsk4_802,香,香,xiāng,4,"1,2,3,4",形,1802,四级
hsk4_803,相比,相比,xiāngbǐ,4,"1,2,3,4",动,1803,四级
hsk4_804,相反,相反,xiāngfǎn,4,"1,2,3,4",形、连,1804,四级
hsk4_805,相互,相互,xiānghù,4,"1,2,3,4",副,1805,四级
hsk4_806,相同,相同,xiāngtóng,4,"1,2,3,4",形,1806,四级
hsk4_807,详细,详细,xiángxì,4,"1,2,3,4",形,1807,四级
hsk4_808,响,响,xiǎng,4,"1,2,3,4",动、形,1808,四级
hsk4_809,想法,想法,xiǎngfǎ,4,"1,2,3,4",名,1809,四级
hsk4_810,项,项,xiàng,4,"1,2,3,4",量,1810,四级
hsk4_811,消息,消息,xiāoxi,4,"1,2,3,4",名,1811,四级
hsk4_812,小吃,小吃,xiǎochī,4,"1,2,3,4",名,1812,四级
hsk4_813,小伙子,小伙子,xiǎohuǒzi,4,"1,2,3,4",名,1813,四级
hsk4_814,小说,小说,xiǎoshuō,4,"1,2,3,4",名,1814,四级
hsk4_815,小组,小组,xiǎozǔ,4,"1,2,3,4",名,1815,四级
hsk4_816,效果,效果,xiàoguǒ,4,"1,2,3,4",名,1816,四级
hsk4_817,笑话,笑话,xiàohua,4,"1,2,3,4",名、动,1817,四级
hsk4_818,血,血,xiě,4,"1,2,3,4",名,1818,四级
hsk4_819,心,心,xīn,4,"1,2,3,4",名,1819,四级
hsk4_820,辛苦,辛苦,xīnkǔ,4,"1,2,3,4",形、动,1820,四级
hsk4_821,心情,心情,xīnqíng,4,"1,2,3,4",名,1821,四级
hsk4_822,信号,信号,xìnhào,4,"1,2,3,4",名,1822,四级
hsk4_823,信息,信息,xìnxī,4,"1,2,3,4",名,1823,四级
hsk4_824,信心,信心,xìnxīn,4,"1,2,3,4",名,1824,四级
hsk4_825,兴奋,兴奋,xīngfèn,4,"1,2,3,4",形、动,1825,四级
hsk4_826,星星,星星,xīngxing,4,"1,2,3,4",名,1826,四级
hsk4_827,醒,醒,xǐng,4,"1,2,3,4",动,1827,四级
hsk4_828,性,性,xìng,4,"1,2,3,4",后缀,1828,四级
hsk4_829,性别,性别,xìngbié,4,"1,2,3,4",名,1829,四级
hsk4_830,幸福,幸福,xìngfú,4,"1,2,3,4",名、形,1830,四级
hsk4_831,性格,性格,xìnggé,4,"1,2,3,4",名,1831,四级
hsk4_832,兄弟,兄弟,xiōngdì,4,"1,2,3,4",名,1832,四级
hsk4_833,熊,熊,xióng,4,"1,2,3,4",名,1833,四级
hsk4_834,修,修,xiū,4,"1,2,3,4",动,1834,四级
hsk4_835,修理,修理,xiūlǐ,4,"1,2,3,4",动,1835,四级
hsk4_836,许多,许多,xǔduō,4,"1,2,3,4",数,1836,四级
hsk4_837,学费,学费,xuéfèi,4,"1,2,3,4",名,1837,四级
hsk4_838,学院,学院,xuéyuàn,4,"1,2,3,4",名,1838,四级
hsk4_839,压,压,yā,4,"1,2,3,4",动,1839,四级
hsk4_840,压力,压力,yālì,4,"1,2,3,4",名,1840,四级
hsk4_841,牙膏,牙膏,yágāo,4,"1,2,3,4",名,1841,四级
hsk4_842,亚洲,亚洲,Yàzhōu,4,"1,2,3,4",名,1842,四级
hsk4_843,烟,烟,yān,4,"1,2,3,4",名,1843,四级
hsk4_844,盐,盐,yán,4,"1,2,3,4",名,1844,四级
hsk4_845,严格,严格,yángé,4,"1,2,3,4",形、动,1845,四级
hsk4_846,研究,研究,yánjiū,4,"1,2,3,4",动,1846,四级
hsk4_847,研究生,研究生,yánjiūshēng,4,"1,2,3,4",名,1847,四级
hsk4_848,严重,严重,yánzhòng,4,"1,2,3,4",形,1848,四级
hsk4_849,演,演,yǎn,4,"1,2,3,4",动,1849,四级
hsk4_850,演唱,演唱,yǎnchàng,4,"1,2,3,4",动,1850,四级
hsk4_851,演出,演出,yǎnchū,4,"1,2,3,4",动,1851,四级
hsk4_852,眼镜,眼镜,yǎnjìng,4,"1,2,3,4",名,1852,四级
hsk4_853,眼前,眼前,yǎnqián,4,"1,2,3,4",名,1853,四级
hsk4_854,演员,演员,yǎnyuán,4,"1,2,3,4",名,1854,四级
hsk4_855,阳光,阳光,yángguāng,4,"1,2,3,4",名,1855,四级
hsk4_856,养成,养成,yǎngchéng,4,"1,2,3,4",动,1856,四级
hsk4_857,样子,样子,yàngzi,4,"1,2,3,4",名,1857,四级
hsk4_858,邀请,邀请,yāoqǐng,4,"1,2,3,4",动,1858,四级
hsk4_859,要是,要是,yàoshi,4,"1,2,3,4",连,1859,四级
hsk4_860,钥匙,钥匙,yàoshi,4,"1,2,3,4",名,1860,四级
hsk4_861,也许,也许,yěxǔ,4,"1,2,3,4",副,1861,四级
hsk4_862,夜,夜,yè,4,"1,2,3,4",名、量,1862,四级
hsk4_863,夜晚,夜晚,yèwǎn,4,"1,2,3,4",名,1863,四级
hsk4_864,叶子,叶子,yèzi,4,"1,2,3,4",名,1864,四级
hsk4_865,一切,一切,yíqiè,4,"1,2,3,4",代,1865,四级
hsk4_866,已,已,yǐ,4,"1,2,3,4",副,1866,四级
hsk4_867,以内,以内,yǐnèi,4,"1,2,3,4",名,1867,四级
hsk4_868,意见,意见,yìjiàn,4,"1,2,3,4",名,1868,四级
hsk4_869,一生,一生,yìshēng,4,"1,2,3,4",名,1869,四级
hsk4_870,艺术,艺术,yìshù,4,"1,2,3,4",名,1870,四级
hsk4_871,因此,因此,yīncǐ,4,"1,2,3,4",连,1871,四级
hsk4_872,引起,引起,yǐnqǐ,4,"1,2,3,4",动,1872,四级
hsk4_873,印象,印象,yìnxiàng,4,"1,2,3,4",名,1873,四级
hsk4_874,赢,赢,yíng,4,"1,2,3,4",动,1874,四级
hsk4_875,赢得,赢得,yíngdé,4,"1,2,3,4",动,1875,四级
hsk4_876,应聘,应聘,yìngpìn,4,"1,2,3,4",动,1876,四级
hsk4_877,勇敢,勇敢,yǒnggǎn,4,"1,2,3,4",形,1877,四级
hsk4_878,永远,永远,yǒngyuǎn,4,"1,2,3,4",副、名,1878,四级
hsk4_879,用来,用来,yònglái,4,"1,2,3,4",动,1879,四级
hsk4_880,用于,用于,yòngyú,4,"1,2,3,4",动,1880,四级
hsk4_881,优点,优点,yōudiǎn,4,"1,2,3,4",名,1881,四级
hsk4_882,幽默,幽默,yōumò,4,"1,2,3,4",形,1882,四级
hsk4_883,优秀,优秀,yōuxiù,4,"1,2,3,4",形,1883,四级
hsk4_884,由,由,yóu,4,"1,2,3,4",介,1884,四级
hsk4_885,油,油,yóu,4,"1,2,3,4",名,1885,四级
hsk4_886,尤其,尤其,yóuqí,4,"1,2,3,4",副,1886,四级
hsk4_887,游玩,游玩,yóuwán,4,"1,2,3,4",动,1887,四级
hsk4_888,由于,由于,yóuyú,4,"1,2,3,4",介、连,1888,四级
hsk4_889,友好,友好,yǒuhǎo,4,"1,2,3,4",形,1889,四级
hsk4_890,友情,友情,yǒuqíng,4,"1,2,3,4",名,1890,四级
hsk4_891,有趣,有趣,yǒuqù,4,"1,2,3,4",形,1891,四级
hsk4_892,有效,有效,yǒuxiào,4,"1,2,3,4",动,1892,四级
hsk4_893,友谊,友谊,yǒuyì,4,"1,2,3,4",名,1893,四级
hsk4_894,有着,有着,yǒuzhe,4,"1,2,3,4",动,1894,四级
hsk4_895,愉快,愉快,yúkuài,4,"1,2,3,4",形,1895,四级
hsk4_896,于是,于是,yúshì,4,"1,2,3,4",连,1896,四级
hsk4_897,与,与,yǔ,4,"1,2,3,4",介、连,1897,四级
hsk4_898,语法,语法,yǔfǎ,4,"1,2,3,4",名,1898,四级
hsk4_899,预习,预习,yùxí,4,"1,2,3,4",动,1899,四级
hsk4_900,原来,原来,yuánlái,4,"1,2,3,4",名、形、副,1900,四级
hsk4_901,原谅,原谅,yuánliàng,4,"1,2,3,4",动,1901,四级
hsk4_902,原因,原因,yuányīn,4,"1,2,3,4",名,1902,四级
hsk4_903,远离,远离,yuǎnlí,4,"1,2,3,4",动,1903,四级
hsk4_904,院长,院长,yuànzhǎng,4,"1,2,3,4",名,1904,四级
hsk4_905,院子,院子,yuànzi,4,"1,2,3,4",名,1905,四级
hsk4_906,约,约,yuē,4,"1,2,3,4",动、副,1906,四级
hsk4_907,约会,约会,yuēhuì,4,"1,2,3,4",动、名,1907,四级
hsk4_908,月饼,月饼,yuèbing,4,"1,2,3,4",名,1908,四级
hsk4_909,阅读,阅读,yuèdú,4,"1,2,3,4",动,1909,四级
hsk4_910,月份,月份,yuèfèn,4,"1,2,3,4",名,1910,四级
hsk4_911,云,云,yún,4,"1,2,3,4",名,1911,四级
hsk4_912,允许,允许,yǔnxǔ,4,"1,2,3,4",动,1912,四级
hsk4_913,杂志,杂志,zázhì,4,"1,2,3,4",名,1913,四级
hsk4_914,再次,再次,zàicì,4,"1,2,3,4",副,1914,四级
hsk4_915,再说,再说,zàishuō,4,"1,2,3,4",动、连,1915,四级
hsk4_916,暂时,暂时,zànshí,4,"1,2,3,4",形,1916,四级
hsk4_917,暂停,暂停,zàntíng,4,"1,2,3,4",动,1917,四级
hsk4_918,早餐,早餐,zǎocān,4,"1,2,3,4",名,1918,四级
hsk4_919,早晨,早晨,zǎochen,4,"1,2,3,4",名,1919,四级
hsk4_920,责任,责任,zérèn,4,"1,2,3,4",名,1920,四级
hsk4_921,增加,增加,zēngjiā,4,"1,2,3,4",动,1921,四级
hsk4_922,增长,增长,zēngzhǎng,4,"1,2,3,4",动,1922,四级
hsk4_923,招聘,招聘,zhāopìn,4,"1,2,3,4",动,1923,四级
hsk4_924,着,着,zháo,4,"1,2,3,4",动,1924,四级
hsk4_925,着火,着火,zháohuǒ,4,"1,2,3,4",动,1925,四级
hsk4_926,者,者,zhě,4,"1,2,3,4",助,1926,四级
hsk4_927,真正,真正,zhēnzhèng,4,"1,2,3,4",形、副,1927,四级
hsk4_928,整,整,zhěng,4,"1,2,3,4",形,1928,四级
hsk4_929,整个,整个,zhěnggè,4,"1,2,3,4",形,1929,四级
hsk4_930,整理,整理,zhěnglǐ,4,"1,2,3,4",动,1930,四级
hsk4_931,证,证,zhèng,4,"1,2,3,4",名,1931,四级
hsk4_932,正常,正常,zhèngcháng,4,"1,2,3,4",形,1932,四级
hsk4_933,正好,正好,zhènghǎo,4,"1,2,3,4",形、副,1933,四级
hsk4_934,证件,证件,zhèngjiàn,4,"1,2,3,4",名,1934,四级
hsk4_935,证明,证明,zhèngmíng,4,"1,2,3,4",动、名,1935,四级
hsk4_936,正确,正确,zhèngquè,4,"1,2,3,4",形,1936,四级
hsk4_937,正式,正式,zhèngshì,4,"1,2,3,4",形,1937,四级
hsk4_938,之,之1,zhī,4,"1,2,3,4",助,1938,四级
hsk4_939,支持,支持,zhīchí,4,"1,2,3,4",动,1939,四级
hsk4_940,支付,支付,zhīfù,4,"1,2,3,4",动,1940,四级
hsk4_941,之后,之后,zhīhòu,4,"1,2,3,4",名,1941,四级
hsk4_942,之间,之间,zhījiān,4,"1,2,3,4",名,1942,四级
hsk4_943,之前,之前,zhīqián,4,"1,2,3,4",名,1943,四级
hsk4_944,知识,知识,zhīshi,4,"1,2,3,4",名,1944,四级
hsk4_945,之中,之中,zhīzhōng,4,"1,2,3,4",名,1945,四级
hsk4_946,值,值,zhí,4,"1,2,3,4",动、形,1946,四级
hsk4_947,值得,值得,zhídé,4,"1,2,3,4",动,1947,四级
hsk4_948,直接,直接,zhíjiē,4,"1,2,3,4",形,1948,四级
hsk4_949,植物,植物,zhíwù,4,"1,2,3,4",名,1949,四级
hsk4_950,职业,职业,zhíyè,4,"1,2,3,4",名,1950,四级
hsk4_951,指,指,zhǐ,4,"1,2,3,4",动,1951,四级
hsk4_952,指出,指出,zhǐchū,4,"1,2,3,4",动,1952,四级
hsk4_953,只好,只好,zhǐhǎo,4,"1,2,3,4",副,1953,四级
hsk4_954,纸巾,纸巾,zhǐjīn,4,"1,2,3,4",名,1954,四级
hsk4_955,质量,质量,zhìliàng,4,"1,2,3,4",名,1955,四级
hsk4_956,至少,至少,zhìshǎo,4,"1,2,3,4",副,1956,四级
hsk4_957,中餐,中餐,zhōngcān,4,"1,2,3,4",名,1957,四级
hsk4_958,中年,中年,zhōngnián,4,"1,2,3,4",名,1958,四级
hsk4_959,种,种,zhòng,4,"1,2,3,4",动,1959,四级
hsk4_960,重,重,zhòng,4,"1,2,3,4",名、形,1960,四级
hsk4_961,重点,重点,zhòngdiǎn,4,"1,2,3,4",名、副,1961,四级
hsk4_962,重视,重视,zhòngshì,4,"1,2,3,4",动,1962,四级
hsk4_963,周围,周围,zhōuwéi,4,"1,2,3,4",名,1963,四级
hsk4_964,主意,主意,zhǔyi,4,"1,2,3,4",名,1964,四级
hsk4_965,祝,祝,zhù,4,"1,2,3,4",动,1965,四级
hsk4_966,祝贺,祝贺,zhùhè,4,"1,2,3,4",动,1966,四级
hsk4_967,著名,著名,zhùmíng,4,"1,2,3,4",形,1967,四级
hsk4_968,专门,专门,zhuānmén,4,"1,2,3,4",副、形,1968,四级
hsk4_969,专业,专业,zhuānyè,4,"1,2,3,4",名、形,1969,四级
hsk4_970,转,转,zhuǎn,4,"1,2,3,4",动,1970,四级
hsk4_971,转发,转发,zhuǎnfā,4,"1,2,3,4",动,1971,四级
hsk4_972,转机,转机1,zhuǎnjī,4,"1,2,3,4",动,1972,四级
hsk4_973,赚,赚,zhuàn,4,"1,2,3,4",动,1973,四级
hsk4_974,装,装,zhuāng,4,"1,2,3,4",动,1974,四级
hsk4_975,准,准,zhǔn,4,"1,2,3,4",形、（副）,1975,四级（五级）
hsk4_976,准确,准确,zhǔnquè,4,"1,2,3,4",形,1976,四级
hsk4_977,准时,准时,zhǔnshí,4,"1,2,3,4",形,1977,四级
hsk4_978,资料,资料,zīliào,4,"1,2,3,4",名,1978,四级
hsk4_979,仔细,仔细,zǐxì,4,"1,2,3,4",形,1979,四级
hsk4_980,自,自,zì,4,"1,2,3,4",介,1980,四级
hsk4_981,自然,自然,zìrán,4,"1,2,3,4",名、形、副,1981,四级
hsk4_982,自习,自习,zìxí,4,"1,2,3,4",动,1982,四级
hsk4_983,自信,自信,zìxìn,4,"1,2,3,4",动、名、形,1983,四级
hsk4_984,自学,自学,zìxué,4,"1,2,3,4",动,1984,四级
hsk4_985,总结,总结,zǒngjié,4,"1,2,3,4",动、名,1985,四级
hsk4_986,租,租,zū,4,"1,2,3,4",动,1986,四级
hsk4_987,组,组,zǔ,4,"1,2,3,4",名、（动、量）,1987,四级（五级）
hsk4_988,最终,最终,zuìzhōng,4,"1,2,3,4",名,1988,四级
hsk4_989,尊重,尊重,zūnzhòng,4,"1,2,3,4",动、形,1989,四级
hsk4_990,左右,左右,zuǒyòu,4,"1,2,3,4",名、（动）,1990,四级（七-九级）
hsk4_991,座,座,zuò,4,"1,2,3,4",名、量,1991,四级
hsk4_992,做法,做法,zuòfǎ,4,"1,2,3,4",名,1992,四级
hsk4_993,作家,作家,zuòjiā,4,"1,2,3,4",名,1993,四级
hsk4_994,做梦,做梦,zuòmèng,4,"1,2,3,4",动,1994,四级
hsk4_995,作品,作品,zuòpǐn,4,"1,2,3,4",名,1995,四级
hsk4_996,作为,作为1,zuòwéi,4,"1,2,3,4",动、介,1996,四级
hsk4_997,座位,座位,zuòwèi,4,"1,2,3,4",名,1997,四级
hsk4_998,作文,作文,zuòwén,4,"1,2,3,4",动、名,1998,四级
hsk4_999,作用,作用,zuòyòng,4,"1,2,3,4",名、（动）,1999,四级（六级）
hsk4_1000,作者,作者,zuòzhě,4,"1,2,3,4",名,2000,四级
